39.0326837676187	 -0.9287910182067677
39.19651392226926	 -1.0190481512734286
39.46007365492808	 -1.1286746129336735
39.74204793833922	 -1.2386340402626015
39.95903412967981	 -1.3219661034752732
40.31205570949932	 -1.4375951107832772
40.60011809683588	 -1.4652137156833058
40.787607371241215	 -1.4388874051612404
40.95880338900006	 -1.312287053075371
41.07906796153648	 -1.264944488294447
41.16518736606234	 -1.2535088850375202
41.286057929954126	 -1.313087415256644
41.44198457814517	 -1.3755859601874927
41.6857084783905	 -1.4546725586726528
41.89575519827927	 -1.5240567948247001
42.14214776283886	 -1.5968529683938044
42.425514115777005	 -1.7202746171763224
42.621432975886435	 -1.8529382642682055
42.728678880388415	 -1.8705025412522707
42.890053930792945	 -1.9595321715414862
42.97996994125501	 -1.9598466051459735
43.14229405230629	 -1.9969857997940788
43.32337329217226	 -2.072856680404516
43.46878375696274	 -2.092639898650043
43.59641821560547	 -2.212455055516148
43.70611742039816	 -2.212881084579907
43.889563171112826	 -2.450465024932674
