23.166666666666664	 87.33333333333337
23.525	 79.33333333333337
23.604166666666664	 67.33333333333348
23.7875	 58
23.866666666666667	 68.66666666666674
23.870833333333334	 86.00000000000011
23.941666666666666	 71.33333333333337
24	 87.33333333333337
24.008333333333333	 103.33333333333348
24.15833333333333	 151.33333333333337
24.154166666666665	 152.66666666666663
24.341666666666665	 156.66666666666663
24.466666666666665	 155.33333333333337
24.458333333333332	 208.66666666666686
24.191666666666666	 44.66666666666674
24.333333333333332	 60.66666666666674
24.433333333333334	 58
24.416666666666664	 82.00000000000011
24.508333333333333	 100.66666666666674
24.641666666666666	 74.00000000000011
24.633333333333333	 108.66666666666674
24.65833333333333	 178.0000000000001
24.725	 178.0000000000001
24.85	 188.66666666666674
24.925	 180.66666666666674
25.05	 170.00000000000023
25.066666666666666	 180.66666666666674
25.141666666666666	 188.66666666666674
25.179166666666667	 212.66666666666686
24.8125	 95.33333333333348
24.758333333333333	 258.0000000000001
24.875	 542.0000000000002
24.866666666666667	 231.33333333333348
24.891666666666666	 239.33333333333348
25.116666666666667	 306.0000000000001
25.170833333333334	 276.66666666666686
25.245833333333334	 262.0000000000001
25.27916666666667	 274.0000000000001
25.325	 379.3333333333336
25.316666666666666	 386.0000000000001
25.445833333333333	 430.0000000000002
25.629166666666666	 307.3333333333335
25.591666666666665	 676.666666666667
